0,1,2,3,4,5
0.499085426331,0.499055027962,0.49907207489,0.499046832323,0.499064654112,0.499073863029
0.489324718714,0.4895183146,0.489373922348,0.489644885063,0.489658385515,0.489359259605
0.483448296785,0.483871310949,0.483565956354,0.484158366919,0.48416018486,0.48353561759
0.487778395414,0.488215595484,0.48789998889,0.488501995802,0.488461136818,0.487867802382
0.491813540459,0.492211103439,0.491921544075,0.49247071147,0.49238178134,0.491900771856
0.490867137909,0.491254448891,0.490975439548,0.49149876833,0.491355866194,0.490972101688
0.490610986948,0.490995198488,0.490735828876,0.49124905467,0.491064488888,0.490762829781
0.490583211184,0.490949809551,0.490718275309,0.491240978241,0.491022795439,0.49079066515
0.490561515093,0.490897983313,0.490696161985,0.491208016872,0.490950614214,0.490826517344
0.490547984838,0.490851610899,0.490676373243,0.491161495447,0.490885913372,0.490866601467
0.490541398525,0.490811020136,0.490661382675,0.491108745337,0.490837663412,0.490913659334
0.490530878305,0.490777701139,0.490644842386,0.491051703691,0.490797966719,0.490959465504
0.490517824888,0.490753114223,0.490627646446,0.490993022919,0.490762531757,0.491006940603
0.490506291389,0.490739673376,0.490609258413,0.490935564041,0.490731418133,0.491054177284
0.490497916937,0.490725785494,0.490589171648,0.490883380175,0.490714550018,0.491095811129
0.490491658449,0.490706622601,0.490569800138,0.490840405226,0.49070122838,0.491133898497
0.49048563838,0.490687549114,0.490553379059,0.490802794695,0.490684330463,0.49117103219
0.490479946136,0.490671485662,0.490538686514,0.490774035454,0.490666210651,0.491208434105
0.490475475788,0.490654677153,0.490525722504,0.490759044886,0.490650713444,0.491243392229
0.490472257137,0.490636765957,0.49051374197,0.490756094456,0.490636825562,0.491272419691
0.490469813347,0.490620911121,0.490503251553,0.4907540977,0.490625053644,0.491294264793
0.49046766758,0.490606635809,0.490493953228,0.49074819684,0.490616738796,0.49130871892
0.490465730429,0.490592867136,0.490485072136,0.490742325783,0.490610659122,0.491314351559
0.490463733673,0.490579545498,0.490476846695,0.4907361269,0.490605950356,0.491309702396
0.490461707115,0.490567654371,0.490469276905,0.490726023912,0.490601807833,0.491295129061
0.490459889174,0.490557342768,0.490463316441,0.490713953972,0.490598469973,0.491271942854
0.490458279848,0.490548431873,0.490458160639,0.490700304508,0.490595370531,0.491239845753
0.490456789732,0.490540772676,0.490453451872,0.490682899952,0.49059227109,0.491196811199
0.490455299616,0.490534394979,0.49045047164,0.490661382675,0.490588724613,0.491142570972
0.490453928709,0.490529179573,0.490450233221,0.490642338991,0.4905859828,0.491082251072
0.490452647209,0.490525096655,0.490451782942,0.490626990795,0.490584820509,0.491021871567
0.490451723337,0.490521758795,0.490454494953,0.49061191082,0.490584373474,0.49096262455
0.490450769663,0.490518838167,0.490457236767,0.490594744682,0.490583777428,0.490910500288
