0,1,2,3,4,5,6,7,8
-0,-0,-0,0.33707,0.65234,-0,0.62663,-0,0.44867
-0,-0,-0,-0,0.61627,-0,0.53002,-0,0.12377
-0,-0,-0,0.13493,0.5144,-0,0.55024,-0,-0
-0,-0,-0,0.38571,0.28111,-0,0.48525,-0,-0
0.020311,-0,-0,0.40182,-0,-0,0.27637,-0,-0
0.275,-0,-0,0.19219,-0,-0,0.01693,-0,-0
0.15523,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,0.065852,-0,-0,-0,-0
-0,-0,-0,0.052674,0.042441,-0,-0,-0,-0
-0,-0,-0,0.16788,-0,-0,-0,-0,-0
-0,-0,-0,0.2443,-0,-0,-0,-0,-0
-0,-0,-0,0.30335,-0,-0,-0,-0,-0
-0,-0,-0,0.33695,-0,-0,-0,-0,-0
-0,-0,-0,0.31941,-0,-0,-0,-0,-0
-0,-0,-0,0.20475,0.23554,-0,-0,0.010293,-0
-0,-0,0.14984,-0,0.34766,-0,-0,-0,-0
-0,0.032762,0.23759,-0,0.33204,-0,-0,-0,-0
-0,-0,0.16226,0.16695,0.27061,-0,-0,-0,-0
-0,-0,-0,0.40891,0.31076,-0,-0,-0,-0
-0,-0,-0,0.47142,0.49629,-0,-0,-0,-0
-0,-0,-0,0.35771,0.69991,-0,-0,-0,-0
-0,-0,-0,0.12005,0.80278,-0,-0,-0,-0
-0,-0,-0,-0,0.77553,-0,-0,-0,-0
-0,-0,-0,-0,0.68028,-0,-0,-0,-0
-0,-0,-0,-0,0.59286,-0,-0,-0,-0
-0,-0,-0,-0,0.50652,-0,-0,-0,-0
-0,-0,-0,-0,0.35472,-0,-0,-0,-0
-0,-0,-0,-0,0.093687,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,0.16682,-0,-0,-0,-0,-0
-0,-0,-0,0.011415,-0,-0,-0,-0,-0
-0,-0,-0,0.18515,-0,-0,-0,-0,-0
-0,-0,-0,0.52825,-0,-0,-0,-0,-0
-0,-0,-0,0.76007,-0,-0,-0,-0,-0
0.096685,-0,-0,0.81736,-0,-0,-0,-0,-0
0.32286,-0,-0,0.81008,-0,-0,-0,-0,-0
0.39909,-0,-0,0.84191,-0,0.057741,-0,-0,-0
0.3883,-0,-0,0.84052,-0,0.13823,-0,-0,-0
0.37991,-0,-0,0.66689,0.21888,-0,-0,-0,-0
0.4394,-0,-0,0.24398,0.49047,-0,-0,-0,-0
0.50999,-0,-0,-0,0.55292,-0,-0,-0,-0
0.51558,-0,-0,-0,0.49017,-0,-0,-0,-0
0.48075,-0,-0,-0,0.41832,-0,-0,-0,-0
0.48352,-0,0.109,-0,0.38819,-0,-0,-0,-0
0.49329,-0,0.20057,-0,0.35384,-0,-0,-0,-0
0.38771,-0,0.17364,-0,0.30231,0.055132,-0,-0,-0
0.11016,-0,0.22229,-0,0.30624,0.18709,-0,-0,-0
-0,-0,0.29266,-0,0.38615,-0,-0,-0,-0
0.07656,-0,0.19013,-0,0.44983,-0,-0,-0,-0
0.30068,-0,-0,-0,0.42185,-0,0.17393,-0,-0
0.30579,-0,-0,-0,0.28949,-0,0.038707,-0,-0
0.15778,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,0.19353,-0,-0,-0,-0
-0,-0,-0,-0,0.33122,-0,0.066094,-0,-0
-0,-0,-0,-0,0.20443,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,0.14508,-0,-0,-0,-0,-0
-0,-0,-0,-0,0.2211,-0,-0,-0,-0
-0,-0,-0,-0,0.35406,-0,-0,-0,-0
-0,-0,-0,-0,0.40379,-0,-0,-0,-0
-0,-0,-0,-0,0.4445,-0,-0,-0,-0
-0,-0,-0,-0,0.49017,-0,-0,-0,-0
-0,-0,-0,-0,0.51385,-0,-0,-0,-0
-0,-0,-0,-0,0.51693,-0,-0,-0,-0
-0,-0,-0,-0,0.53094,-0,-0,-0,-0
-0,-0,-0,-0,0.55268,-0,-0,-0,-0
-0,-0,-0,-0,0.52911,-0,-0,-0,-0
-0,-0,0.17434,-0,0.42839,0.19553,-0,-0,-0
-0,-0,0.38044,-0,0.3017,0.1599,-0,-0,-0
-0,-0,0.44677,-0,0.26302,-0,-0,-0,-0
-0,-0,0.44315,-0,0.32134,-0,-0,-0,-0
-0,-0,0.33348,-0,0.33944,-0,0.2387,-0,-0
-0,-0,-0,-0,0.20265,-0,0.3361,-0,-0
-0,-0,-0,-0,-0,-0,0.19484,-0,-0
-0,-0,-0,-0,-0,-0,0.067272,-0,-0
-0,0.20965,-0,-0,-0,-0,0.111,-0,-0
-0,0.24595,-0,-0,-0,-0,-0,-0,-0
-0,0.14496,-0,-0,-0,-0,-0,-0,-0
0.082742,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,0.23307,-0,-0,-0,-0,-0,-0
-0,-0,0.33424,0.47428,-0,-0,-0,-0,-0
0.029223,-0,0.26181,0.72056,-0,-0,-0,-0,-0
0.085662,-0,0.14034,0.67885,-0,-0,-0,-0,-0
-0,-0,0.14607,0.4883,0.17508,-0,-0,-0,-0
-0,-0,0.13733,0.37231,0.081451,-0,0.19817,-0,-0
-0,-0,-0,0.38775,-0,-0,0.24702,-0,-0
-0,-0,-0,0.41205,0.12658,-0,0.22474,-0,-0
-0,-0,-0,0.40853,0.41683,-0,0.33011,-0,-0
-0,-0,0.016954,0.36693,0.56313,-0,0.49621,-0,-0
-0,-0,0.086698,0.16025,0.5389,-0,0.49392,-0,-0
-0,-0,-0,-0,0.43233,-0,0.15442,-0,-0
-0,-0,-0,-0,0.37242,-0,-0,-0,-0
-0,-0,-0,-0,0.39148,-0,-0,-0,-0
-0,-0,-0,-0,0.42319,-0,-0,-0,-0
-0,-0,-0,-0,0.42219,-0,-0,-0,-0
-0,-0,-0,-0,0.37831,-0,-0,-0,-0
-0,0.073686,-0,-0,0.29318,-0,-0,-0,-0
-0,-0,-0,0.14365,0.18366,0.063927,-0,-0,-0
-0,-0,-0,0.096827,0.024307,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
0.1293,-0,-0,-0,-0,-0,-0,-0,-0
0.31092,-0,-0,-0,-0,0.083815,-0,-0,-0
0.28987,-0,-0,-0,-0,-0,0.18122,-0,-0
0.073902,-0,-0,-0,-0,-0,0.40852,-0,-0
-0,-0,-0,0.23965,-0,-0,0.55515,-0,-0
0.20184,-0,-0,0.42099,-0,-0,0.54551,-0,-0
0.32362,-0,-0,0.35097,-0,-0,0.38968,-0,-0
0.25277,-0,-0,0.22441,-0,-0,0.20189,-0,-0
-0,-0,-0,0.25772,-0,-0,0.028936,-0,-0
-0,-0,-0,0.33696,-0,-0,-0,-0,-0
-0,-0,-0,0.31026,-0,-0,-0,-0,-0
-0,-0,-0,0.23533,-0,-0,-0,-0,-0
-0,-0,-0,0.23223,0.16804,-0,-0,-0,-0
0.079419,-0,-0,0.21857,0.14762,-0,-0,-0,-0
0.36298,-0,-0,-0,-0,-0,-0,-0,-0
0.29273,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,0.17205,-0,-0,-0,-0,-0
-0,-0,-0,0.16365,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,0.18901,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,0.071985,-0,-0,0.18795,-0,-0,-0,-0
-0,0.21225,-0,-0,0.29437,-0,-0,-0,-0
-0,0.24944,-0,-0,0.24756,-0,-0,-0,-0
-0,0.1618,-0,-0,0.10042,0.13323,-0,-0,-0
-0,-0,-0,-0,0.052123,0.27501,-0,-0,-0
-0,-0,-0,-0,0.17809,0.29064,-0,-0,-0
-0,-0,-0,0.19684,0.2141,0.15138,-0,-0,-0
-0,-0,-0,0.28891,0.021155,-0,-0,-0,-0
-0,-0,-0,0.0159,-0,-0,-0,-0,-0
-0,-0,0.03161,-0,-0,-0,-0,-0,-0
-0,-0,0.46311,-0,0.12145,-0,-0,-0,-0
-0,-0,0.4082,-0,0.34866,-0,-0,-0,-0
-0,-0,0.12635,-0,0.30957,-0,-0,-0,-0
-0,-0,0.024213,0.19757,-0,-0,-0,-0,-0
-0,-0,0.24663,0.33962,-0,-0,-0,-0,-0
-0,-0,0.27326,0.37903,-0,-0,-0,-0,-0
-0,-0,-0,0.21972,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0
0.09394,-0,-0,-0,-0,-0,-0,-0,-0
0.27785,-0,-0,-0,-0,-0,0.25598,-0,-0
0.23687,-0,-0,-0,-0,-0,0.38579,-0,-0
-0,-0,-0,-0,-0,0.021935,0.23618,-0,-0
-0,-0,-0,-0,-0,-0,0.21108,-0,-0
-0,-0,-0,-0,0.24908,-0,0.42249,-0,-0
-0,-0,-0,-0,0.35131,-0,0.55876,-0,-0
-0,-0,-0,-0,0.2223,-0,0.54637,-0,-0
-0,-0,-0,-0,-0,-0,0.5026,-0,-0
-0,-0,-0,-0,-0,-0,0.48184,-0,-0
0.16215,-0,-0,-0,0.067637,-0,0.34143,-0,-0
0.21922,-0,-0,-0,-0,-0,-0,-0,-0
0.17166,-0,-0,-0,-0,-0,-0,-0,-0
0.18364,-0,-0,-0,-0,-0,-0,-0,-0
0.30535,-0,-0,-0,-0,-0,-0,-0,-0
