0,1,2,3,4,5,6,7,8
0.00028791,0.00029252,0.00036375,0.00018704,0.00024469,0.00091439,0.00081994,0.00081057,0.00038173
0.0003544,0.00033049,0.00040519,0.00024372,0.00030166,0.0010364,0.00093953,0.00080434,0.00040846
0.00041128,0.00034724,0.00041982,0.00030221,0.00035565,0.0010654,0.00096618,0.0006994,0.00039911
0.00044997,0.00034403,0.00041271,0.00035775,0.00040796,0.00098735,0.0008784,0.00053174,0.00036187
0.0004655,0.00032911,0.00039752,0.00040918,0.00046611,0.00082872,0.00070162,0.00035953,0.00031484
0.0004571,0.00031119,0.0003862,0.00046014,0.00053931,0.0006401,0.00049391,0.00022455,0.00027342
0.00042814,0.00029511,0.00038302,0.00051745,0.00063284,0.00046792,0.00031067,0.00013733,0.0002439
0.00038528,0.0002822,0.00038553,0.00058792,0.00074647,0.00033689,0.00018009,8.8724e-05,0.00022571
0.00033649,0.00027246,0.00038865,0.00067535,0.00087874,0.00024937,0.0001025,6.6315e-05,0.00021589
0.00028891,0.00026633,0.00038791,0.00077902,0.0010348,0.00019474,6.3612e-05,6.2432e-05,0.00021159
0.00024764,0.00026504,0.00038154,0.0008939,0.0012332,0.00015964,4.7179e-05,7.4935e-05,0.00021055
0.00021525,0.00026995,0.00037094,0.0010118,0.0015064,0.00013412,4.1452e-05,0.00010451,0.00021063
0.00019191,0.00028146,0.00035969,0.0011235,0.0018933,0.00011315,4.014e-05,0.00015047,0.00020942
0.00017602,0.00029845,0.00035114,0.0012229,0.0024298,9.5395e-05,4.0185e-05,0.00020681,0.00020473
0.00016531,0.00031849,0.00034601,0.0013112,0.0031454,8.1314e-05,3.9325e-05,0.00026154,0.00019552
0.00015745,0.00033834,0.00034152,0.0013983,0.0040774,7.1478e-05,3.5722e-05,0.00030141,0.00018227
0.00015039,0.00035479,0.00033287,0.001496,0.0052969,6.5535e-05,2.9143e-05,0.00031882,0.00016658
0.00014262,0.00036589,0.00031607,0.0016064,0.0069232,6.2085e-05,2.1251e-05,0.00031521,0.0001502
0.00013362,0.00037177,0.00029,0.0017126,0.0090909,5.9329e-05,1.4217e-05,0.00029791,0.00013447
0.00012405,0.00037404,0.00025649,0.0017835,0.011861,5.5962e-05,9.2703e-06,0.00027405,0.00012008
0.00011537,0.00037443,0.00021883,0.0017905,0.015119,5.1704e-05,6.5071e-06,0.00024659,0.00010722
0.00010905,0.00037449,0.00018052,0.0017237,0.018546,4.7226e-05,5.5059e-06,0.00021533,9.6101e-05
0.00010585,0.00037615,0.0001449,0.0015972,0.021697,4.3607e-05,5.794e-06,0.00018036,8.7317e-05
0.00010554,0.00038149,0.00011488,0.0014423,0.024155,4.1686e-05,6.9573e-06,0.00014402,8.1836e-05
0.0001071,0.00039098,9.2226e-05,0.0012933,0.025669,4.1709e-05,8.6424e-06,0.00010995,8.0334e-05
0.00010936,0.00040203,7.6923e-05,0.0011758,0.026209,4.3481e-05,1.0566e-05,8.127e-05,8.237e-05
0.00011164,0.00040976,6.732e-05,0.0011024,0.025936,4.6834e-05,1.2506e-05,5.9446e-05,8.6143e-05
0.0001141,0.00041007,6.1107e-05,0.0010783,0.02513,5.1978e-05,1.4278e-05,4.4328e-05,8.9218e-05
0.00011745,0.00040235,5.6447e-05,0.0011103,0.024104,5.9382e-05,1.5773e-05,3.453e-05,8.9703e-05
0.0001224,0.00038952,5.2544e-05,0.0012098,0.023098,6.922e-05,1.701e-05,2.8112e-05,8.6949e-05
0.00012935,0.00037548,4.9497e-05,0.0013883,0.022199,8.0871e-05,1.8126e-05,2.3374e-05,8.1409e-05
0.0001386,0.00036265,4.7785e-05,0.0016531,0.021352,9.3017e-05,1.9204e-05,1.9384e-05,7.4096e-05
0.00015102,0.00035124,4.7753e-05,0.002011,0.020462,0.00010446,2.0058e-05,1.5965e-05,6.6141e-05
0.00016839,0.00033995,4.926e-05,0.0024767,0.019517,0.00011516,2.0226e-05,1.3365e-05,5.8544e-05
0.00019326,0.00032712,5.1596e-05,0.0030681,0.018632,0.00012671,1.9299e-05,1.1918e-05,5.1994e-05
0.00022816,0.00031168,5.378e-05,0.0037795,0.01803,0.00014176,1.7398e-05,1.1852e-05,4.6776e-05
0.0002747,0.00029383,5.5111e-05,0.0045531,0.017988,0.0001629,1.5363e-05,1.3213e-05,4.2797e-05
0.000333,0.0002749,5.5606e-05,0.0052783,0.018801,0.00019142,1.4345e-05,1.5839e-05,3.9777e-05
0.00040181,0.00025675,5.5995e-05,0.0058199,0.020779,0.00022623,1.5053e-05,1.9372e-05,3.7485e-05
0.00047939,0.00024087,5.7264e-05,0.0060531,0.024205,0.00026309,1.7262e-05,2.3335e-05,3.5851e-05
0.00056442,0.00022807,6.014e-05,0.0058985,0.0292,0.00029554,1.9945e-05,2.7304e-05,3.489e-05
0.00065612,0.00021878,6.491e-05,0.0053608,0.03553,0.00031786,2.1915e-05,3.1083e-05,3.4531e-05
0.00075331,0.00021364,7.1691e-05,0.0045478,0.042531,0.00032815,2.2529e-05,3.4766e-05,3.4542e-05
0.00085315,0.00021337,8.0795e-05,0.0036392,0.049295,0.00032852,2.2028e-05,3.8613e-05,3.4685e-05
0.00095044,0.00021782,9.2732e-05,0.0028101,0.055044,0.00032344,2.1309e-05,4.2854e-05,3.4948e-05
