0,1,2,3,4,5,6,7,8,9,10,11,12
0.0000,0.0000,0.0000,0.6880,0.0648,0.0000,0.0000,0.0000,0.0000,0.0000,0.3287,0.3841,0.0000
0.0000,0.0000,0.0000,0.7045,0.4564,0.0000,0.0000,0.0000,0.0000,0.0000,0.4423,0.5980,0.0000
0.0000,0.0000,0.0000,0.4549,0.6351,0.0000,0.0000,0.0000,0.0000,0.0000,0.3081,0.5055,0.0000
0.0000,0.0000,0.0000,0.4084,1.0968,0.0000,0.0000,0.0000,0.0000,0.0000,0.4628,0.5507,0.0000
0.0000,0.0000,0.0000,0.3675,1.5151,0.0000,0.0000,0.0000,0.0000,0.0000,0.5019,0.4296,0.0000
0.0000,0.0000,0.0000,0.4850,2.2840,0.0000,0.0000,0.0000,0.0000,0.0000,0.6213,0.3649,0.0000
0.0000,0.0000,0.0000,0.4359,2.4126,0.0000,0.0000,0.0000,0.0000,0.0000,0.6252,0.3511,0.0000
0.0000,0.0000,0.0000,0.4151,2.5409,0.0000,0.0000,0.0000,0.0000,0.0000,0.6836,0.3188,0.0000
0.0000,0.0000,0.0000,0.2482,2.2820,0.0000,0.0000,0.0000,0.0000,0.0000,0.4468,0.0000,0.0000
0.0000,0.0000,0.0000,0.3947,2.6722,0.0000,0.0000,0.0000,0.0000,0.0000,0.6251,0.1039,0.0000
0.0000,0.0000,0.0000,0.1306,2.3320,0.0000,0.0000,0.0000,0.0000,0.0000,0.3806,0.0000,0.0000
0.0000,0.0000,0.0000,0.1178,2.4987,0.0000,0.0000,0.0000,0.0000,0.0000,0.4301,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,1.8563,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,1.7837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,1.4585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,1.4001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,1.1915,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,1.1843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.9050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.8726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.7459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.7243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0254,0.0000,0.0000,0.0000,0.6140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.4368,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.2415,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.1309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3743,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6033,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7637,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3376,0.0000,0.0000
0.0290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6206,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5052,0.0000,0.0000
0.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7448,0.0000,0.0000
0.2152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6885,0.0000,0.0000
0.4688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4824,0.0000,0.0000
0.8392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1534,0.0000,0.0000
0.9306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1538,0.0000,0.0000
0.6690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1127,0.0000,0.0000
0.6365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3440,0.0000,0.0000
0.7664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0378,0.0000,0.0000
0.5053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9878,0.0000,0.0000
0.5078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3661,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2581,0.0000,0.0000
0.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8038,0.0000,0.0000
0.3654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6467,0.0000,0.0000
0.5354,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2807,0.0000,0.0000
0.7652,0.0537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7057,0.0000,0.0000
0.8183,0.1516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8992,0.0000,0.0000
0.5179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2926,0.0000,0.0000
0.3363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6707,0.0000,0.0000
0.1540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3846,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2051,0.0000,0.0000
0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1521,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6901,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5019,0.0000,0.0000
0.0000,0.0000,0.0000,0.1047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5318,0.0000,0.0000
0.0000,0.0000,0.0000,0.1616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1986,0.0000,0.0000
0.0000,0.0000,0.0000,0.5879,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2889,0.0772,0.0000
0.0000,0.0000,0.0000,0.8531,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0075,0.0000,0.0000
0.0000,0.0000,0.1607,1.2569,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2122,0.2479,0.0000
0.0000,0.0000,0.0781,1.5631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0324,0.1536,0.0000
0.0000,0.0000,0.2002,1.7883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0572,0.2091,0.0000
0.0000,0.0000,0.0604,1.8412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.2221,2.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1407,0.0000
0.0000,0.0000,0.2321,1.9657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1719,0.0000
0.0000,0.0000,0.3069,1.9760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2101,0.0000
0.0000,0.0000,0.4094,1.5749,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3238,0.0000
0.0000,0.0000,0.5410,1.3816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0688,0.4394,0.0000
0.0000,0.0000,0.3156,1.0183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1459,0.0000
0.0000,0.0000,0.4908,1.1241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1794,0.0000
0.0000,0.0000,0.2883,0.8968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.4127,1.0432,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0801,0.0000
0.0000,0.0000,0.0286,0.6824,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
