0,1,2,3,4,5,6,7,8
0,0,0,0,0.057324,0,0,0,0
0,0,0,0,0.073147,0,0,0,0
0,0,0,0,0.09215,0,0,0,0
0,0,0,0,0.11456,0,0,0,0
0,0,0,0,0.14049,0,0,0,0
0,0,0,0,0.16989,0,0,0,0
0,0,0,0,0.20252,0,0,0,0
0,0,0,0,0.23791,0,0,0,0
0,0,0,0,0.27537,0,0,0,0
0,0,0,0,0.31398,0,0,0,0
0,0,0,0,0.35262,0,0,0,0
0,0,0,0,0.39,0,0,0,0
0,0,0,0,0.42485,0,0,0,3.9539e-05
0,0,0,0,0.45568,0,0,0,6.4657e-05
0,0,0,0,0.48126,0,0,0,0.0001041
0,0,0,0,0.50048,0,0,0,0.00016504
0,0,0,0,0.5125,0,0,0,0.00025759
0,0,0,0,0.5168,0,0,0,0.00039583
0,0,0,0,0.51324,0,0,0,0.00059885
0,0,0,0,0.50205,0,0,0,0.00089196
0,0,0,0,0.48387,0,0,0,0.0013079
0,0,0,0,0.45964,0,0,0,0.0018882
0,0,0,0,0.43059,0,0,0,0.0026837
0,0,0,0,0.39816,0,0,0,0.0037552
0,0,0,0,0.36388,0,0,0,0.005173
0,0,0,0,0.32959,0,0,0,0.0070157
0,0,0,0,0.29637,0,0,0,0.0093672
0,0,0,0,0.26577,0,3.8043e-05,0,0.012313
0,0,0,0,0.23897,0,6.2234e-05,0,0.015934
0,0,0,0,0.21692,0,0.00010023,0,0.020301
0,0,0,0,0.20033,0,0.00015892,0,0.025463
0,0,0,0,0.18965,0,0.00024807,0,0.031442
0,0,0,0,0.18509,0,0.00038123,0,0.038224
0,0,0,0,0.18668,0,0.00057678,0,0.045748
0,0,0,0,0.19423,0,0.00085911,0,0.053904
0,0,0,0,0.20744,0,0.0012598,0,0.06253
0,0,0,0,0.22591,0,0.0018187,0,0.071412
0,1.7782e-05,0,0,0.24918,8.8515e-06,0.002585,0,0.08029
0,2.9089e-05,0,0,0.27677,1.448e-05,0.003617,0,0.088873
0,4.6848e-05,0,0,0.30825,2.3321e-05,0.0049826,0,0.096848
0,7.4281e-05,0,0,0.34319,3.6976e-05,0.0067574,0,0.1039
0,0.00011595,0,0,0.38126,5.7719e-05,0.0090224,0,0.10974
0,0.00017819,0,0,0.42216,8.8701e-05,0.01186,0,0.11416
0,0.00026959,0,0,0.46561,0.0001342,0.015348,0,0.11689
0,0.00040156,0,0,0.51134,0.00019989,0.019553,0,0.11785
0,0.00058884,0,0,0.55903,0.00029312,0.024525,0,0.11699
0,0.0008501,0,0,0.60825,0.00042317,0.030285,0,0.11438
0,0.0012082,0,0,0.65842,0.00060145,0.036817,0,0.11016
0,0.0016906,0,0,0.70872,0.00084157,0.044064,0,0.10453
0,0.0023289,0,0,0.75815,0.0011593,0.05192,0,0.09778
0,0.0031585,0,0,0.80534,0.0015723,0.060228,0,0.090239
0,0.0042171,0,0,0.84908,0.0020993,0.068783,0,0.082262
0,0.0055433,0,0,0.88761,0.0027594,0.077335,0,0.074214
0,0.0071736,0,0,0.91929,0.003571,0.085602,0,0.066451
