0,1,2,3,4,5,6,7,8
0.006476,0.44754,0.57098,0,0,0,0,0,0
0.015421,0.5034,0.64225,0,0,0,0,0,0
0.032002,0.49347,0.62958,0,0,0,0,0,0
0.055761,0.40616,0.51818,0,0,0,0,0,0
0.078916,0.27152,0.34641,0,0,0,0,0,0
0.088638,0.14406,0.18379,0,0,0,0,0,0
0.078049,0.059919,0.076446,0,0,0,0,0,0
0.053619,0.019444,0.024808,0,0,0,0,0,0
0.028698,0.004916,0.0062719,0,0,0,0,0,0
0.011963,0.00096802,0.001235,0,0,0,0,0,0
0.0038839,0.00014845,0.0001894,0,0,0,0,0,0
0.000982,0,0,0,0,0,0,0,0
0.00019337,0,0,0.00012578,0,0,0,0,0
2.9654e-05,0,0,0.00082017,0,0,0,0,0
0,0,0,0.0041651,0,0,0,0,0
0,0,0,0.016473,0.00020216,0,0,0,0
0,0,0,0.050742,0.0013183,0,0,0,0
0,0,0,0.12172,0.0066947,0,0,0,0
0,0,0,0.22741,0.026478,0,0,0,0
0,0,0,0.33088,0.081558,0,0,0,0
0,4.4692e-05,0,0.37493,0.19565,0,0,0,0
0,0.00029143,0,0.33088,0.36552,0,0,0,0
0,0.00148,0,0.22741,0.53182,0,0,0,0
0,0.0058535,0,0.12172,0.60263,0,0,0,0
0,0.01803,0,0.050742,0.53182,0,0,0,0
0,0.043252,0,0.016473,0.36552,0,0,0,0
0,0.080805,0,0.0041651,0.19565,0,0,0,0
0,0.11757,0,0.00082017,0.081558,0,0,0,0
0,0.13323,0,0.00012578,0.026478,0,0,0,0
0,0.11757,0,0,0.0066947,0,0,0,0
0,0.080805,0,0,0.0013183,0,0,0,0
0,0.043252,0,0,0.00020216,0,0,0,0
0,0.01803,0,0,0,0,0,0,0
0,0.0058535,0,0,0,0,0,0,0
0,0.00148,0,0.00020643,0,0.0001433,0,0,0
0,0.00029143,0,0.0013461,0,0.00093443,0,0,0
0,4.4692e-05,0,0.0068361,0,0.0047454,0,0,0
0,0,0,0.027037,8.8149e-05,0.018769,0,0,0
0,0,0,0.08328,0.0005748,0.057811,0,0,0
0,0,0,0.19978,0.0029191,0.13868,0,0,0
0,0,0,0.37324,0.011545,0.25909,0,0,0
1.7616e-05,0,0,0.54306,0.035562,0.37698,0,0,0
0.00011487,0,0,0.61536,0.085308,0.42717,0,0,0
0.00058335,0,0,0.54306,0.15938,0.37698,0,0,0
0.0023072,0,3.0712e-05,0.37324,0.23189,0.25909,0,0,0
0.0071067,0,0.00020027,0.19978,0.26288,0.13868,0,0,0
0.017048,0,0.001017,0.08328,0.23262,0.057811,0,0,0
0.03185,0,0.0040225,0.027037,0.16307,0.018769,0,5.3992e-05,0
0.046342,0,0.01239,0.0068361,0.099911,0.0047454,0,0.00035207,0
0.052512,0,0.029722,0.0013461,0.080543,0.00093443,0,0.001788,0
0.046342,0,0.055528,0.00020643,0.11945,0.0001433,0,0.0070715,0
