,0,1,2,3,4,5
0,0.0,0.009999999776482582,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.009999999776482582
1,0.0,0.009999999776482582,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.009999999776482582
2,0.0,0.009999999776482582,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.009999999776482582
3,0.0,0.009999999776482582,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.019999999552965164
4,0.0,0.009999999776482582,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.019999999552965164
5,0.0,0.009999999776482582,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.019999999552965164
6,0.0,0.009999999776482582,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.019999999552965164
7,0.0,0.019999999552965164,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.019999999552965164
8,0.0,0.019999999552965164,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.019999999552965164
9,0.0,0.019999999552965164,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.019999999552965164
10,0.0,0.019999999552965164,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.019999999552965164
11,0.0,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.019999999552965164
12,0.0,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.019999999552965164
13,0.0,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.019999999552965164
14,0.0,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.019999999552965164
15,0.009999999776482582,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.019999999552965164
16,0.009999999776482582,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.019999999552965164
17,0.009999999776482582,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.019999999552965164
18,0.009999999776482582,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.019999999552965164
19,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.019999999552965164
20,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.019999999552965164
21,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.019999999552965164
22,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.019999999552965164
23,0.0,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.019999999552965164
24,0.0,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.019999999552965164
25,0.0,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.019999999552965164
26,0.0,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.019999999552965164
27,0.0,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.0,0.019999999552965164
28,0.0,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.0,0.019999999552965164
29,0.0,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.0,0.019999999552965164
30,0.0,0.019999999552965164,0.009999999776482582,0.009999999776482582,0.0,0.019999999552965164
31,0.0,0.019999999552965164,0.009999999776482582,0.0,0.0,0.019999999552965164
32,0.0,0.019999999552965164,0.009999999776482582,0.0,0.0,0.019999999552965164
33,0.0,0.019999999552965164,0.009999999776482582,0.0,0.0,0.019999999552965164
34,0.0,0.019999999552965164,0.009999999776482582,0.0,0.0,0.019999999552965164
35,0.0,0.009999999776482582,0.009999999776482582,0.0,0.0,0.019999999552965164
36,0.0,0.009999999776482582,0.009999999776482582,0.0,0.0,0.019999999552965164
37,0.0,0.009999999776482582,0.009999999776482582,0.0,0.0,0.019999999552965164
38,0.0,0.009999999776482582,0.009999999776482582,0.0,0.0,0.019999999552965164
