0,1,2,3,4,5,6,7,8
0,0,0,0,0,0,0,0,0
0,0.39206,0,0.08312,0.09779,1.1375,0.08493,0,0.9741
0,0.34618,0.08961,0,0.0916,0,0,0,0
0,0.0256,0,0,0.0034,0.08999,0,0,0
0,0,0,0.02153,0,0.10146,0,0,0
0,0,0,0.06144,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0.00045,0,0,0,0,0
0,0,0,0.01884,0,0,0,0,0
0,0,0,0.03593,0,0,0,0,0.01625
0,0,0,0.01682,0,0,0,0,0.0362
0,0,0,0,0,0,0,0,0.0078
0,0,0,0,0.00264,0,0,0,0.00013
0,0.06134,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0.0046,0,0,0,0,0
0,0,0,0.0399,0,0,0,0,0
0,0.00544,0,0,0.01826,0,0,0,0
0,0,0,0,0.17701,0,0,0,0
0,0,0,0,0.11375,0,0,0,0
0,0,0,0,0.02903,0,0,0,0
0,0,0,0,0.03136,0,0,0,0
0,0.01667,0,0,0.02279,0,0,0,0
0,0.08687,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.07627
0,0,0,0,0,0,0,0,0.00122
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.00687
0,0,0,0,0,0.02884,0,0,0
0,0,0,0,0,0,0,0,0
0,0.0084,0,0,0,0,0,0,0
0,0.02279,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0.04937,0,0,0,0,0
0,0,0,0.00299,0,0,0,0,0
0,0,0,0.05332,0,0.01396,0,0,0
0,0,0,0.02836,0,0.13602,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0.08461,0,0,0,0
0,0,0,0,0.0283,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0.05257,0,0,0.02174,0,0,0,0
0,0,0,0,0.01173,0,0,0,0
0,0,0,0,0,0,0,0,0.01341
0,0,0,0,0,0.13878,0,0,0
0,0,0,0,0.00342,0,0,0,0
0,0,0,0,0.09772,0,0,0,0
0,0,0,0,0.04677,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.00459
0,0.02869,0,0,0,0,0,0,0.02954
0,0.02275,0,0,0,0.02224,0,0,0.00021
0,0,0,0,0,0,0,0,0.00029
0,0,0,0,0,0,0,0,0.02665
0,0,0,0,0,0,0,0,0.02395
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0.03089,0,0,0,0
0,0,0,0,0,0,0,0,0.00972
0,0.02356,0,0,0,0,0,0,0.01327
0,0.0131,0,0,0,0,0,0,0.01063
0,0,0,0,0,0,0,0,0.02314
0,0,0,0,0,0,0,0,0
0,0,0,0,0.00864,0,0,0,0
0,0,0,0,0.02697,0,0,0,0
0,0,0,0,0.01931,0.00562,0,0,0
0,0,0,0,0.04464,0,0,0,0
0,0.03572,0,0,0.04724,0,0,0,0.04577
0,0,0,0,0.02177,0,0,0,0
0,0,0,0,0.02522,0,0,0,0
0,0,0,0,0.07397,0,0,0,0
0,0,0,0,0.09709,0,0,0,0
0,0.04368,0,0,0.00358,0.07546,0,0,0
0,0.00359,0,0,0,0.05895,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0.01234,0,0,0,0
0,0,0,0,0.04629,0,0,0,0
0,0,0,0,0,0,0,0,0.06704
0,0,0,0,0,0,0,0,0.00829
0,0,0,0,0,0,0,0,0
0,0.04042,0,0,0,0,0,0,0.01217
0,0.10261,0,0,0,0,0,0,0.07333
0,0,0,0,0,0.00872,0,0,0.00022
0,0,0,0,0,0.06572,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0.05485,0,0,0,0,0,0.02387
0,0,0,0,0,0,0,0,0.03383
0,0,0,0.04216,0,0.01666,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0.00345,0,0,0,0,0
0,0,0,0.03013,0,0,0,0,0
0,0,0,0,0.10085,0.08785,0,0,0
0,0,0,0,0.0802,0,0,0,0.01569
0,0,0,0,0,0,0,0,0.00918
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.02279
0,0,0,0,0.04698,0,0,0,0.01963
0,0,0,0,0.06264,0,0,0,0
0,0,0,0,0.05579,0,0,0,0
0,0.04341,0,0,0.03215,0,0,0,0
0,0,0,0,0.00592,0.09917,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.00973
0,0.00317,0,0,0,0,0,0,0.04537
0,0.02642,0,0,0,0.13606,0,0,0.008
0,0.04333,0,0,0,0,0,0,0.00468
0,0,0,0,0,0,0,0,0.00056
0,0,0,0,0,0,0,0,0
0,0,0,0.02608,0,0.02559,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0.04421,0,0,0,0,0,0,0
0,0.03959,0,0.02924,0,0,0,0,0
0,0,0,0.02229,0,0,0,0,0.01198
0,0,0,0,0,0,0,0,0.02512
0,0,0,0.00648,0.0386,0,0,0,0
0,0,0,0.01986,0.0413,0.00463,0,0,0
0,0,0,0,0,0.04673,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.03508
0,0,0,0,0,0,0,0,0.04856
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0.01301,0,0,0,0,0
0,0,0,0.00073,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.04665
0,0,0,0,0,0,0,0,0.01182
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0.02734,0,0,0.08828,0,0,0,0.00814
0,0.09772,0,0,0.02216,0,0,0,0.02891
0,0.03306,0,0,0,0,0,0,0
0,0,0,0,0,0.06366,0,0,0
0,0,0,0,0.00295,0.14291,0,0,0
0,0,0,0,0.0496,0,0,0,0
0,0,0,0.01553,0,0,0,0,0
0,0.02608,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0.09112,0,0,0,0
0,0,0,0,0.01876,0,0,0,0.00273
0,0,0,0,0,0,0,0,0.04971
0,0,0,0.00784,0,0,0,0,0
0,0,0,0.02516,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0.03313,0,0,0,0,0,0,0
0,0.00968,0,0,0,0,0,0,0
0,0.0262,0,0,0,0,0,0,0.01216
0,0.05207,0,0,0,0,0,0,0.07974
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0855,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0.00719,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.02717,0,0,0
0,0,0,0,0,0.06084,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.04097
0,0,0,0,0,0,0,0,0.02773
0,0,0,0,0,0,0,0,0
0,0.00305,0,0,0,0,0,0,0
0,0,0,0,0,0.00226,0,0,0
0,0,0,0,0,0.06318,0,0,0
0,0.03932,0,0.03731,0,0,0,0,0
0,0.06463,0,0,0,0,0,0,0.03694
0,0,0,0,0,0,0,0,0.00717
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.08973,0,0,0.01903
0,0.01329,0,0,0,0.00139,0,0,0.02549
0,0.03722,0,0,0,0,0,0,0
0,0.01392,0,0,0,0,0,0,0
0,0,0,0.00935,0,0,0,0,0
0,0,0,0.03264,0,0,0,0,0.04649
0,0,0,0.0145,0,0,0,0,0.00735
0,0.01233,0,0,0,0,0,0,0
0,0.0552,0,0,0,0,0,0,0
0,0.04218,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.00669
0,0,0,0,0,0.04496,0,0,0.00546
0,0.01117,0,0,0,0.02138,0,0,0
0,0.07774,0,0,0,0,0,0,0
0,0,0,0.01454,0,0,0,0,0.02806
0,0,0,0.09426,0,0,0,0,0.06861
0,0,0,0,0,0.12903,0,0,0.04127
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0.04306,0,0,0,0
0,0.07183,0,0,0.21456,0,0,0,0
0,0.24147,0,0.03436,0.08093,0,0,0,0
0,0.15684,0,0.00037,0,0.09782,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0.0496,0,0,0,0
0,0.02798,0,0,0.00185,0,0,0,0
0,0.10372,0,0,0,0,0,0,0
0,0,0,0.03403,0.00497,0,0.02156,0,0.00566
0,0,0,3e-05,0.04029,0,0.23773,0,0.08805
0,0,0,0,0.04249,0,0.01179,0,0.05372
0,0,0.04541,0,0.08555,0,0,0,0.00543
0,0,0.06628,0.13242,0.07586,0,0,0,0.0233
0,0,0,0,0,0,0,0,0.08543
0,0,0,0,0,0,0,0,0.03237
