0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.00884083844721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0226724464446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0463802665472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056150957942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0953722670674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0565502345562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0839386433363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455498918891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0742409080267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0242373477668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0160008389503,0.0,0.0,0.0,0.0,0.0,0.0435941442847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00816312246025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0653754547238,0.0,0.0,0.0,0.0,0.0,0.00467046909034,0.0,0.0,0.0181136187166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218984093517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.128033593297,0.0,0.0,0.0,0.0,0.0,0.0049186963588,0.0,0.0,0.0856306552887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234636496753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.173009559512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195816755295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0308639910072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.177381962538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305965870619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243854280561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.141521573067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338545024395,0.0,0.0,0.0,0.0,0.0,0.0233674030751,0.0,0.01264914684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.089627340436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287611097097,0.0,0.0,0.0,0.0,0.0,0.142537862062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
