0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.0,0.0,0.0,0.0,0.0,0.0,0.0134426504374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010228944011,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0571538619697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151906292886,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0948975235224,0.0,7.34170898795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0274241548032,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0458047091961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115121267736,0.0,0.0,0.0,0.0
0.0,0.00366953434423,0.0,0.0,0.0,0.0,0.01373789832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00111859058961,0.0,0.0,0.0,0.0
0.0,0.00889919698238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124003253877,0.0,0.0,0.0
0.0,0.00209702504799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228101164103,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138936843723,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00889326259494,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000727138482034,0.0,0.0,0.0
0.0,0.0,0.00253770360723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.00370190152898,0.0,0.0,0.0,0.00121924187988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0204216092825,0.0,0.0,0.0,0.0,0.0,0.0,0.00176104996353,0.0,0.0,0.0,0.0,0.00270143756643,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0352952629328,0.0,0.0,0.0,0.0,0.0,0.0,0.00505716400221,0.0,0.0,0.0,0.0,0.0182105600834,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0152427069843,0.0,0.0,0.0,0.0,0.0,0.000902578700334,0.0288214106113,0.0,0.0,0.0,0.0,0.0359946042299,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.00229602819309,0.0,0.0,0.0,0.0,0.0,0.0058381841518,0.0493413172662,0.0,0.0,0.0,0.0,0.0236619804054,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0084088537842,0.0,0.0,0.0,0.00221424875781,0.0226512756199,0.0,0.0,0.0,0.0,0.00718791643158,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0165816582739,0.0,0.0,0.0,0.0,0.00521768024191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
