0,1,2,3,4,5,6,7,8
0.000378504628316,0.0238562971354,0.000378504628316,0.000378504628316,0.000378504628316,0.000378504628316,0.0157244857401,0.130199968815,0.000378504628316
0.000378504628316,0.026225304231,0.000378504628316,0.000378504628316,0.000378504628316,0.000378504628316,0.0226783175021,0.09620346874,0.000378504628316
0.000378504628316,0.0298893861473,0.000378504628316,0.000378504628316,0.0633414834738,0.000378504628316,0.0242793895304,0.074275046587,0.000378504628316
0.000378504628316,0.0297252032906,0.000378504628316,0.000378504628316,0.0913577526808,0.000378504628316,0.0279519092292,0.0760340467095,0.000378504628316
0.000378504628316,0.0271138958633,0.000378504628316,0.000378504628316,0.111715741456,0.000378504628316,0.0323180109262,0.0508197881281,0.000378504628316
0.000378504628316,0.0285456832498,0.000378504628316,0.000378504628316,0.163812726736,0.000378504628316,0.03126552701,0.0582364983857,0.000378504628316
0.000378504628316,0.0271925739944,0.000378504628316,0.000378504628316,0.173297807574,0.000378504628316,0.034200835973,0.0448570437729,0.000378504628316
0.000378504628316,0.0238154679537,0.000378504628316,0.000378504628316,0.204862058163,0.000378504628316,0.037469971925,0.0388665013015,0.000378504628316
0.000378504628316,0.0236070156097,0.000378504628316,0.000378504628316,0.247467204928,0.000378504628316,0.0343882218003,0.0195718221366,0.000378504628316
0.000378504628316,0.0243219733238,0.000378504628316,0.000378504628316,0.255103975534,0.000378504628316,0.0312612727284,0.0343461558223,0.000378504628316
0.000378504628316,0.0226758215576,0.000378504628316,0.000378504628316,0.246758058667,0.000378504628316,0.0341903232038,0.0245927777141,0.00480196624994
0.000378504628316,0.0201478675008,0.000378504628316,0.000378504628316,0.271394371986,0.0131515534595,0.0301137045026,0.0267997682095,0.00821432564408
0.000378504628316,0.0240944474936,0.000378504628316,0.000378504628316,0.259975701571,0.0173051673919,0.0286129713058,0.0157533511519,0.0101141696796
0.000378504628316,0.0222393348813,0.000378504628316,0.000378504628316,0.391016721725,0.0209375973791,0.0266401749104,0.0141151016578,0.0141849126667
0.000378504628316,0.0249293837696,0.000378504628316,0.000378504628316,0.432575434446,0.0310712214559,0.0246293004602,0.0200449712574,0.0159969609231
